piction ID,filename,event ID,permissions,iso 8601,day,month,year,recording location,pfa series,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18,Born-digital status,digitizer,file size
29223096,20141012_Case-of-Tariela-Mklavadze_Peter-Rollberg.WAV,2772,1,2014-10-12T00:00:00Z,12,10,2014,,Discovering Georgian cinema,Case of Tariela Mklavadze,,,,,Peter Rollberg,,,,,,,,,,,,Case of Tariela Mklavadze,,,,,,,,,,,,,,,,,,Born-digital,,448399916
29223207,20141026_KPFA-on-the-air_Larry-Bensky_Veronica-Selver_Alan-Snitow_Matthew-Lasar_Sharon-Wood.WAV,2773,1,2014-10-26T00:00:00Z,26,10,2014,,,KPFA on the air,,,,,Larry Bensky,Veronica Selver,Alan Snitow,Matthew Lasar,,,,,,,,,KPFA on the air,,,,,,,,,,,,,,,,,,Born-digital,,416777516
29224300,20141105_Tribulation-99_Craig-Baldwin.WAV,2774,1,2014-11-05T00:00:00Z,05,11,2014,,,Tribulation 99,part 2,,,,Craig Baldwin,,,,,,,,,,,,Tribulation 99,,,,,,,,,,,,,,,,,,Born-digital,,78183980
29224376,20141014_Part-2-of-2_Operation-abolition_The-riotmakers_Christopher-C-Kutz.WAV,2775,3,2014-10-14T00:00:00Z,14,10,2014,,,Operation abolition ; The riotmakers,part 2 of 2,,,,Christopher C Kutz,,,,,,,,,,,,Operation abolition,The riotmakers,,,,,,,,,,,,,,,,,Born-digital,,91231532
29224417,20141102_Strange-culture_Lynn-Hershman-Leeson.WAV,2776,1,2014-11-02T00:00:00Z,02,11,2014,,,Strange Culture,,,,,Lynn  Hershman-Leeson,,,,,,,,,,,,Strange Culture,,,,,,,,,,,,,,,,,,Born-digital,,96664364
29224531,20141113_City-of-sadness_Richard-Suchenski.WAV,2777,1,2014-11-13T00:00:00Z,13,11,2014,,,City of sadness,,,,,Richard Suchenski,,,,,,,,,,,,City of sadness,,,,,,,,,,,,,,,,,,Born-digital,,111303980
29224581,20141019_Georgian-kulturfilms_Nino-Dzandzava.WAV,2778,1,2014-10-19T00:00:00Z,19,10,2014,,Discovering Georgian cinema,Georgian kulturfilms,,,,,Nino Dzandzava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,813837356
29224654,20141112_Films-of-Pawel-Wojtasik_Pawel-Wojtasik.WAV,2779,1,2014-11-12T00:00:00Z,12,11,2014,,Films of Pawel Wojtasik,,,,,,Pawel Wojtasik,,,,,,,,,,,,Yolanda and the Thief,,,,,,,,,,,,,,,,,,Born-digital,,271660076
29224803,20141117_Street-days_Women-from-Georgia_Levan-Koguashvili.WAV,2780,1,2014-11-17T00:00:00Z,17,11,2014,,Discovering Georgian cinema,Street Days; Women from Georgia,,,,,Levan Koguashvili,,,,,,,,,,,,Street days & Women from Georgia,,,,,,,,,,,,,,,,,,Born-digital,,178928684
29225270,20141120_Amerikanka_Khabarda_Peter-Bagrov.WAV,2781,1,2014-11-20T00:00:00Z,20,11,2014,,Discovering Georgian cinema,Amerikanka; Khabarda,,,,,Peter Bagrov,,,,,,,,,,,,Amerikanka,Khabarda,,,,,,,,,,,,,,,,,Born-digital,,146833964
29225311,20141115_Good-men-good-women_Richard-Suchenski.WAV,2782,1,2014-11-15T00:00:00Z,15,11,2014,,,Good men good women,,,,,Richard Suchenski,,,,,,,,,,,,Good men good women,,,,,,,,,,,,,,,,,,Born-digital,,326730284
29225600,20141204_High-tech-low-life_Monica-Lam.WAV,2783,1,2014-12-04T00:00:00Z,04,12,2014,,,High tech low life,,,,,Monica Lam,,,,,,,,,,,,High tech low life,,,,,,,,,,,,,,,,,,Born-digital,,175500332
29226102,19770206_Yolanda-and-the Thief_Best-Foot Forward_Albert-Johnson.BWF,2784,,1977-02-06T00:00:00Z,06,02,1977,,,,,,,,Best Foot Forward,Albert Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,163702574
29226143,20141119_Dials-frames-screens-recent-experimental-cinema_Mary-Helena-Clark_Linda-Scobie_Karly-Stark.WAV,2785,1,2014-11-19T00:00:00Z,19,11,2014,,Dials frames screens recent experimental cinema,,,,,,Mary Helena Clark,Linda Scobie,Karly Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,132645932
29226438,19770228_Scenes-Of-Class-Struggle-In-Portugal_Robert-Kramer.BWF,2786,,1977-02-28T00:00:00Z,28,02,1977,,Scenes Of Class Struggle In Portugal,,,,,,Robert Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,379792692
29226444,20141203_Ai-Weiweis-appeal_Cheryl-Haines.WAV,2787,3,2014-12-03T00:00:00Z,03,12,2014,,,Ai Weiweis appeal,,,,,Cheryl Haines,,,,,,,,,,,,Ai Weiweis appeal,,,,,,,,,,,,,,,,,,Born-digital,,88254764
29226519,20141022_Films-of-Jerome-Hiler_Jerome-Hiler.WAV,2788,1,2014-10-22T00:00:00Z,22,10,2014,,,Films of Jerome Hiler,,,,,Jerome Hiler,,,,,,,,,,,,New Shores,In the stone house,,,,,,,,,,,,,,,,,Born-digital,,356417324
29226739,20141212_King-Lear_Tom-Luddy.WAV,2789,2,2014-12-12T00:00:00Z,12,12,2014,,,King Lear,,,,,Tom Luddy,,,,,,,,,,,,King Lear,,,,,,,,,,,,,,,,,,Born-digital,,70804268
29226923,19770206_Missing-Films-of-Sjostrom-and-Stiller_Anna-Lena-Wibom.BWF,2790,,1977-02-06T00:00:00Z,06,02,1977,,Missing Films of Sjostrom and Stiller,,,,,,Anna-Lena Wibom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,635529758
29227320,19770303_Passions_I-Am-An-Anti-Star_(Ich bin ein Antistar)_Rosa-von-Praunheim.BWF,2791,,1977-03-03T00:00:00Z,03,03,1977,,,,,,,,,,Rosa von Praunheim,,,,,,,,,,I Am An Anti Star (Ich bin ein Antistar),Passions,,,,,,,,,,,,,,,,,Digitized,,437767794
29227431,20141026_Eliso-q-and-a-only-second-performance_Trio-Kavkasia_Carl-Linich.WAV,2792,1,2014-10-26T00:00:00Z,26,10,2014,,Discovering Georgian cinema,Eliso,,Q&A only - second performance,,,Trio Kavkasia,Carl Linich,,,,,,,,,,,Eliso,,,,,,,,,,,,,,,,,,Born-digital,,77817644
29227685,20141030_Activist_Michael-Smith.WAV,2793,1,2014-10-30T00:00:00Z,30,10,2014,,,Activist,,,,,Michael Smith,,,,,,,,,,,,Activist,,,,,,,,,,,,,,,,,,Born-digital,,376575020
29228305,19770227_Blue-Jeans_The-Cossack-Whip_Viola-Dana.BWF,2794,,1977-02-27T00:00:00Z,27,02,1977,,,Viola Dana in Person!,,,,,Viola Dana,,,,,,,,,,,,The Cossack Whip (excerpt),Blue Jeans,,,,,,,,,,,,,,,,,Digitized,,202098160
29228364,19770404_Tribute-To-Delphine-Seyrig-Delphine-Seyrig-In-Person_Jeanne-Dielman-23-Quai-du-Commerce-1080-Bruxelles _Delphine-Seyrig.BWF,2795,,1977-04-04T00:00:00Z,04,04,1977,,Tribute To Delphine Seyrig Delphine Seyrig In Person,Jeanne Dielman 23 Quai du Commerce 1080 Bruxelles,,,,,Delphine Seyrig,,,,,,,,,,,,Jeanne Dielman 23 Quai du Commerce 1080 Bruxelles,,,,,,,,,,,,,,,,,,Digitized,,396697804
29228518,20141105_Tribulation-99_Craig-Baldwin_part2.WAV,2796,1,2014-11-05T00:00:00Z,05,11,2014,,,Tribulation 99,,,,,Craig Baldwin,,,,,,,,,,,,Tribulation 99,,,,,,,,,,,,,,,,,,Born-digital,,390396716
29228787,19770302_Johan_Juha_Peter-von-Bagh.BWF,2797,,1977-03-02T00:00:00Z,02,03,1977,,,,,,,,,Peter von Bagh,,,,,,,,,,,Johan,Juha,,,,,,,,,,,,,,,,,Digitized,,72784636
29228922,19770321_The-Manchurian-Candidate_Seconds_John-Frankenheimer.BWF,2798,,1977-03-21T00:00:00Z,21,03,1977,,,,,,,,,John Frankenheimer,,,,,,,,,,,Seconds,The Manchurian Candidate,,,,,,,,,,,,,,,,,Digitized,,289762850
29229294,19770413_Show-People_Hallelujah_King-Vidor.BWF,2799,,1977-04-13T00:00:00Z,13,04,1977,,,,,,,,,King Vidor,,,,,,,,,,,Hallelujah,Show People,,,,,,,,,,,,,,,,,Digitized,,448999800
29229300,20141114_Puppetmaster_Richard-Suchenski_Guo-juin-Hong.WAV,2800,1,2014-11-14T00:00:00Z,14,11,2014,,,Puppetmaster,,,,,Richard Suchenski,Guo juin Hong,,,,,,,,,,,Puppetmaster,,,,,,,,,,,,,,,,,,Born-digital,,438962732
29229484,19770413_Modern-Eastern-European-Cinema_Yvette-Biro.BWF,2801,,1977-04-13T00:00:00Z,13,04,1977,,Modern Eastern European Cinema,,,,,,Yvette Biro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,153330082
29229803,19770419_Montage-A-Go-Go-French-Disconnection_Raymond-Durgnat.BWF,2802,,1977-04-19T00:00:00Z,19,04,1977,,Montage A Go Go French Disconnection,,,,,,Raymond Durgnat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,386388412
29230154,20141118_Blind-dates_Levan-Koguashvili.WAV,2803,1,2014-11-18T00:00:00Z,18,11,2014,,Discovering Georgian cinema,Blind dates,,,,,Levan Koguashvili,,,,,,,,,,,,Blind dates,,,,,,,,,,,,,,,,,,Born-digital,,165664556
29230196,19770420_Shadows-Of-Forgotten-Ancestors_Yvette-Biro.BWF,2804,,1977-04-20T00:00:00Z,20,04,1977,,,Shadows Of Forgotten Ancestors,,,,,Yvette Biro,,,,,,,,,,,,Shadows of Our Forgotten Ancestors,,,,,,,,,,,,,,,,,,Digitized,,56835632
29230355,19770425_Hungarian-Cinema_Yvette-Biro.BWF,2805,,1977-04-25T00:00:00Z,25,04,1977,,Hungarian Cinema,,,,,,Yvette Biro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,328429070
29230561,20141123_Agronomist_Haiti-action-committee.WAV,2806,3,2014-11-23T00:00:00Z,23,11,2014,,,Agronomist,,,,,Haiti action committee,,,,,,,,,,,,Agronomist,,,,,,,,,,,,,,,,,,Born-digital,,111188780
29230735,19770421_The-Batttle-Of-Chile_Federico-Elton.BWF,2807,,1977-04-21T00:00:00Z,21,04,1977,,,,,,,,Federico Elton,,,,,,,,,,,,The Batttle Of Chile,,,,,,,,,,,,,,,,,,Digitized,,357126922
29230879,20141211_Budrus_Mujahid-Sarsur.WAV,2808,1,2014-12-11T00:00:00Z,11,12,2014,,,Budrus,,,,,Mujahid Sarsur,,,,,,,,,,,,Budrus,,,,,,,,,,,,,,,,,,Born-digital,,115679276
29231146,19770428_The-Montage-Story-Alfred-Hitchcock-Master-of-Montage_Raymond-Durgnat.BWF,2809,,1977-04-28T00:00:00Z,28,04,1977,,The Montage Story Alfred Hitchcock Master of Montage,,,,,,Raymond Durgnat,,,,,,,,,,,,Blackmail,,,,,,,,,,,,,,,,,,Digitized,,57493246
29231168,19730922_Wild-Night-In-Reno_George-Kuchar.BWF,2810,,1973-09-22T00:00:00Z,22,09,1973,,,,,,,,George Kuchar,,,,,,,,,,,,Wild Night In El Reno,,,,,,,,,,,,,,,,,,Digitized,,276486922
29231312,19770719_Yvette-Biro-Presents-French-New-Wave-Origins_Hiroshima-Mon-Amour_Van-Gogh_Yvette-Biro.BWF,2811,,1977-07-19T00:00:00Z,19,07,1977,,Yvette Biro Presents French New Wave Origins,,,,,,,,Yvette Biro,,,,,,,,,,Hiroshima Mon Amour,Van Gogh,,,,,,,,,,,,,,,,,Digitized,,123654922
29231558,19770427_Polish-Cinema_Yvette-Biro.BWF,2812,,1977-04-27T00:00:00Z,27,04,1977,,Polish Cinema,,,,,,Yvette Biro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,228366752
29231567,19771108_Malcolm-Le-Grice-In-Person_Blackbird-Descending_Malcolm-Le-Grice.BWF,2813,,1977-11-08T00:00:00Z,08,11,1977,,Malcolm Le Grice In Person,,,,,,Blackbird Descending,Malcolm Le Grice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,724867154
29231867,19770207_Song-of-the Scarlet-Flower_Anna-Lena-Wibom.BWF,2814,,1977-02-07T00:00:00Z,07,02,1977,,,,,,,,Anna-Lena Wibom,,,,,,,,,,,,Song of the Scarlet Flower,,,,,,,,,,,,,,,,,,Digitized,,72872594
29232122,19770301_Four-Short-Films_Rosa-von-Praunheim.BWF,2815,,1977-03-01T00:00:00Z,01,03,1977,,Four Short Films,,,,,,Rosa von Praunheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,213767140
29232400,19770504_Czech-New-Wave_Daisies_Yvette-Biro.BWF,2816,,1977-05-04T00:00:00Z,04,05,1977,,Czech New Wave,,,,,,,Yvette Biro,,,,,,,,,,,Daisies,,,,,,,,,,,,,,,,,,Digitized,,104354138
29232994,19770922_George-Kuchar-Presents-New-Films_K-Y-Kapers_Wild-Night-In-El-Reno_Power-Of-The-Press_George-Kuchar.BWF,2817,,1977-09-22T00:00:00Z,22,09,1977,,George Kuchar Presents New Films,,,,,,,,,George Kuchar,,,,,,,,,K Y Kapers,Power Of The Press,Wild Night In El Reno,,,,,,,,,,,,,,,,Digitized,,277710482
29233120,19770304_Three-Short-Films_Rosa-von-Praunheim.BWF,2818,,1977-03-04T00:00:00Z,04,03,1977,,Three Short Films,,,,,,Rosa von Praunheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,78188656
29233679,19770412_The-March-On-Paris-1914_Circus-Girls_Walter-Gutman.BWF,2819,,1977-04-12T00:00:00Z,12,04,1977,,,,,,,,,Walter Gutman,,,,,,,,,,,CIRCUS GIRLS,The March On Paris 1914,,,,,,,,,,,,,,,,,Digitized,,156482178
29234587,19770414_The-Big-Parade_King-Vidor.BWF,2820,,1977-04-14T00:00:00Z,14,04,1977,,,,,,,,King Vidor,,,,,,,,,,,,THE BIG PARADE,,,,,,,,,,,,,,,,,,Digitized,,412275100
29234763,19771205_Malcolm-Le-Grice-Presents-Multiscreen-Projection_Into-Only_Malcolm-Le-Grice.BWF,2821,,1977-12-05T00:00:00Z,05,12,1977,,,Malcolm Le Grice Presents Multiscreen Projection,,Intro Only,,,,Malcolm Le Grice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,33353138
29234982,19771208_James-Benning-In-Person_11-X-14_James-Benning.BWF,2822,,1977-12-08T00:00:00Z,08,12,1977,,James Benning In Person,,,,,,,James Benning,,,,,,,,,,,11 X 14,,,,,,,,,,,,,,,,,,Digitized,,215046916
29235611,19771206_Gian-Piero-Brunetta-Introduces-Mauro-Bolognini-Series_La-Notte-Brava_Gian-Piero-Brunetta.BWF,2823,,1977-12-06T00:00:00Z,06,12,1977,,Gian Piero Brunetta Introduces Mauro Bolognini Series,,,,,,La Notte Brava,Gian Piero Brunetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,61701734
29236043,19800330_Penitentiary_Jamaa-Fanaka.BWF,2824,,1980-03-30T00:00:00Z,30,03,1980,,,,,,,,Jamaa Fanaka,,,,,,,,,,,,PENITENTIARY,,,,,,,,,,,,,,,,,,Digitized,,213561802
29236335,19800501_An-Evening-With-Pauline-Kael-Part-2_Pauline-Kael.BWF,2825,,1980-05-01T00:00:00Z,01,05,1980,,An Evening With Pauline Kael Part 2,,,,,,Pauline Kael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,489821636
29236665,19770421_Ten-Days-That-Shook-the-World_The-Man-With-a-Movie-Camera_Raymond-Durgnat.BWF,2826,,1977-04-21T00:00:00Z,21,04,1977,,,,,,,,,Raymond Durgnat,,,,,,,,,,,Man With A Movie Camera,Ten Days That Shook the World,,,,,,,,,,,,,,,,,Digitized,,188943666
29236772,19850925_Mishima_Paul-Schrader_TomLuddy.BWF,2827,,1985-09-25T00:00:00Z,25,09,1985,,Mishima,,,,,,Paul Schrader,Tom Luddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,541446414
29237105,19770426_Montage-Marches-On_Raymond-Durgnat.BWF,2828,,1977-04-26T00:00:00Z,26,04,1977,,Montage Marches On,,,,,,Raymond Durgnat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,19207800
29237192,19770429_Hollis-Frampton-Seminar_Hollis-Frampton.BWF,2829,,1977-04-29T00:00:00Z,29,04,1977,,Hollis Frampton Seminar,,,,,,Hollis Frampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,555416290
29238318,19770730_French-New-Wave-Origins_The-400-Blows_Shoot-The-Piano-Player_Yvette-Biro.BWF,2830,,1977-07-30T00:00:00Z,30,07,1977,,French New Wave Origins,,,,,,,,Yvette Biro,,,,,,,,,,The 400 Blows,Shoot The Piano Player,,,,,,,,,,,,,,,,,Digitized,,106744842
29238402,19771116_Ondine-Presents-Andy-Warhols-The-Chelsea-Girls_Ondine_Robert-Olivo.BWF,2831,,1977-11-16T00:00:00Z,16,11,1977,,Ondine Presents Andy Warhols The Chelsea Girls,,,,,,Ondine,Robert Olivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,92966070
29238463,19771208_Gian-Piero-Brunetta-Introduces-Mauro-Bologninis-From-A-Roman-Balcony_Gian-Piero-Brunetta.BWF,2832,,1977-12-08T00:00:00Z,08,12,1977,,Gian Piero Brunetta Introduces Mauro Bologninis From A Roman Balcony,,,,,,Gian-Piero Brunetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,64272534
29238510,19800501_An-Evening-With-Pauline-Kael-Part-1_Pauline-Kael.BWF,2833,,1980-05-01T00:00:00Z,01,05,1980,,An Evening With Pauline Kael Part 1,,,,,,Pauline Kael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digitized,,528752786
35055493,20160511_Kanto-wanderer_Tom-Vick.WAV,2834,,2016-05-11T00:00:00Z,11,05,2016,,The films of Seijun Suzuki,,,,,,Tom Vick,,,,,,,,,,,,Kanto Wanderer,,,,,,,,,,,,,,,,,,Born-digital,,
35057964,20150121_Sherlock-Jr_Emily-Carpenter.WAV,2835,,2015-01-21T00:00:00Z,21,01,2015,,,Sherlock Jr,,,,,Emily Carpenter,,,,,,,,,,,,Sherlock Jr,,,,,,,,,,,,,,,,,,Born-digital,,
35057965,20150125_In-praise-of-love_James-Roy-MacBean.WAV,2836,1,2015-01-25T00:00:00Z,25,01,2015,,,In praise of love,part 1,,,,James Roy MacBean,,,,,,,,,,,,In praise of love,,,,,,,,,,,,,,,,,,Born-digital,,
35057966,20150125_In-praise-of-love_James-Roy-MacBeanfragment.WAV,2837,1,2015-01-25T00:00:00Z,25,01,2015,,,In praise of love,part 2 fragment,,,,James Roy MacBean,,,,,,,,,,,,In praise of love,,,,,,,,,,,,,,,,,,Born-digital,,
35057986,20150201_Day-is-longer-than-the-night_Lana-Gogoberidze.WAV,2838,1,2015-02-01T00:00:00Z,01,02,2015,,,Day is longer than the night,,,,,Lana Gogoberidze,,,,,,,,,,,,Day is longer than the night,,,,,,,,,,,,,,,,,,Born-digital,,
35058033,20150131_Some-interviews-on-personal-matters_Lana-Gogoberidze.WAV,2839,1,2015-01-31T00:00:00Z,31,01,2015,,,Some interviews on personal matters,,,,,Lana Gogoberidze,,,,,,,,,,,,Some interviews on personal matters,,,,,,,,,,,,,,,,,,Born-digital,,
35058141,20150128_Battleship-Potemkin_Emily-Carpenter.WAV,2840,3,2015-01-28T00:00:00Z,28,01,2015,,,Battleship Potemkin,,,,,Emily Carpenter,,,,,,,,,,,,Battleship Potemkin,,,,,,,,,,,,,,,,,,Born-digital,,
35058144,20150204_Anabasis-of-May-and-Fusako-Shigenobu-Masao-Adachi-and-27-years-without-images_Eric-Baudelaire.WAV,2841,1,2015-02-04T00:00:00Z,04,02,2015,,,Anabasis of May and Fusako Shigenobu Masao Adachi and 27 years without images,,,,,Eric Baudelaire,Joseph del Pesco,,,,,,,,,,,Anabasis of May and Fusako Shigenobu Masao Adachi and 27 years without images,,,,,,,,,,,,,,,,,,Born-digital,,
35058149,20150211_Sambizanga_Cornelius-Moore.WAV,2842,1,2015-02-11T00:00:00Z,11,02,2015,,,Sambizanga,,,,,Cornelius Moore,,,,,,,,,,,,Sambizanga,,,,,,,,,,,,,,,,,,Born-digital,,
35058169,20150219_Short-films-by-Mati-Diop_Mati-Diop_Genevieve-Yue.WAV,2843,1,2015-02-19T00:00:00Z,19,02,2015,,,Short films by Mati Diop,,,,,Mati Diop,Genevieve Yue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,
35058192,20150211_Lady-from-Shanghai_Emily-Carpenter.WAV,2844,3,2015-02-11T00:00:00Z,11,02,2015,,,Lady from Shanghai,,,,,Emily Carpenter,,,,,,,,,,,,Lady from Shanghai,,,,,,,,,,,,,,,,,,Born-digital,,
35058209,20150203_Titicut-follies_Linda-Williams.WAV,2845,3,2015-02-03T00:00:00Z,03,02,2015,,,Titicut follies,,,,,Linda Williams,,,,,,,,,,,,Titicut Follies,,,,,,,,,,,,,,,,,,Born-digital,,
35058229,20150205_Ugly-one_Eric-Baudelair_Apsara-DiQuinzio_Joseph-del-Pesco.WAV,2846,1,2015-02-05T00:00:00Z,05,02,2015,,,Ugly one,,,,,Eric Baudelaire,Apsara Di Quinzio,Joseph del Pesco,,,,,,,,,,Ugly one,,,,,,,,,,,,,,,,,,Born-digital,,
35058249,20150225_Bigger-than-life_Emily-Carpenter.WAV,2847,3,2015-02-25T00:00:00Z,25,02,2015,,,Bigger than life,,,,,Emily Carpenter,,,,,,,,,,,,Bigger than life,,,,,,,,,,,,,,,,,,Born-digital,,
35058271,20150218_Aventurera_Emily-Carpenter.WAV,2848,3,2015-02-18T00:00:00Z,18,02,2015,,,Aventurera,,,,,Emily Carpenter,,,,,,,,,,,,Aventurera,,,,,,,,,,,,,,,,,,Born-digital,,
35058291,20150218_Short-films-of-Harun-Farocki_Jeffrey-Skoller.WAV,2849,1,2015-02-18T00:00:00Z,18,02,2015,,,Short films of Harun Farocki,,,,,Jeffrey Skoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,
35058317,20150221_35-shots-of-rum_Mati-Diop.WAV,2850,1,2015-02-21T00:00:00Z,21,02,2015,,,35 shots of rum,,,,,Mati Diop,,,,,,,,,,,,35 shots of rum,,,,,,,,,,,,,,,,,,Born-digital,,
35058334,20150227_Chinatown-mystery_Paolo-Cherchi-Usai.WAV,2851,1,2015-02-27T00:00:00Z,27,02,2015,,,Chinatown mystery,,,,,Paolo Cherchi Usai,,,,,,,,,,,,Chinatown mystery,,,,,,,,,,,,,,,,,,Born-digital,,
35058351,20150220_Thousand-suns_Mati-Diop_Genevieve-Yue.WAV,2852,1,2015-02-20T00:00:00Z,20,02,2015,,,Thousand suns,,,,,Mati Diop,Genevieve Yue,,,,,,,,,,,Thousand suns,,,,,,,,,,,,,,,,,,Born-digital,,
35058374,20150402_Films-of-Gregory-J-Markopoulos-program2_Mark-Webber.WAV,2853,2,2015-04-02T00:00:00Z,02,04,2015,,,Films of Gregory J Markopoulos,,,,,Mark Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,
35058391,20150226_Serialities_Mark-Sandberg.WAV,2854,3,2015-02-26T00:00:00Z,26,02,2015,,,Serialities,,,,,Mark Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,
35058411,20150410_Pipeline-next-door_Nino-Kirtadze.WAV,2855,1,2015-04-10T00:00:00Z,10,04,2015,,,Pipeline next door,,,,,Nino Kirtadze,,,,,,,,,,,,Pipeline next door,,,,,,,,,,,,,,,,,,Born-digital,,
35058431,20150225_Hapax-legomena_Michael-Zyrd.WAV,2856,1,2015-02-25T00:00:00Z,25,02,2015,,,Hapax legomena,,,,,Michael Zyrd,,,,,,,,,,,,Hapax legomena,,,,,,,,,,,,,,,,,,Born-digital,,
35058454,20150411_Dont-breathe_Tell-my-friends-that-Im-dead_Nino-Kirtadze.WAV,2857,1,2015-04-11T00:00:00Z,11,04,2015,,,Dont breathe; Tell my friends that Im dead,,,,,Nino Kirtadze,,,,,,,,,,,,Don't breathe,Tell my friends that I'm dead,,,,,,,,,,,,,,,,,Born-digital,,
35058471,20150401_Ali-fear-eats-the-soul_Emily-Carpenter.WAV,2858,3,2015-04-01T00:00:00Z,01,04,2015,,,Ali fear eats the soul,,,,,Emily Carpenter,,,,,,,,,,,,Ali fear eats the soul,,,,,,,,,,,,,,,,,,Born-digital,,
35058491,20150401_Films-of-Gregory-J-Markopoulos-program1_Mark-Webber.WAV,2859,2,2015-04-01T00:00:00Z,01,04,2015,,,Films of Gregory J Markopoulos,,,,,Mark Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,
35058517,20150409_Durakovo-village-of-fools_Nino-Kirtadze_Michael-Guillen.WAV,2860,1,2015-04-09T00:00:00Z,09,04,2015,,,Durakovo village of fools,,,,,Nino Kirtadze,Michael Guillen,,,,,,,,,,,Durakovo village of fools,,,,,,,,,,,,,,,,,,Born-digital,,
35058534,20150408_Dont-breathe_Nino-Kirtadze.WAV,2861,1,2015-04-08T00:00:00Z,08,04,2015,,,Dont breathe,,,,,Nino Kirtadze,,,,,,,,,,,,Don't breathe,,,,,,,,,,,,,,,,,,Born-digital,,
35058551,20150415_Through-a-lens-darkly_Thomas-Allen-Harris.WAV,2862,1,2015-04-15T00:00:00Z,15,04,2015,,,Through a lens darkly,,,,,Thomas Allen Harris,,,,,,,,,,,,Through a lens darkly,,,,,,,,,,,,,,,,,,Born-digital,,
35058571,20150410_Something-about-Georgia_Michael-Guillen_Nino-Kirtadze_Part2.WAV,2863,1,2015-04-10T00:00:00Z,10,04,2015,,,Something about Georgia,part 2,,,,Michael Guillen,Nino Kirtadze,,,,,,,,,,,Something about Georgia,,,,,,,,,,,,,,,,,,Born-digital,,
35058597,20150415_In-the-mood-for-love_Emily-Carpenter.WAV,2864,3,2015-04-15T00:00:00Z,15,04,2015,,,In the mood for love,,,,,Emily Carpenter,,,,,,,,,,,,In the mood for love,,,,,,,,,,,,,,,,,,Born-digital,,
35058614,20150711_Unknown-audio-clip-from-film_Man-being-interviewed.WAV,2865,3,2015-07-11T00:00:00Z,11,07,2015,,,Unknown audio clip from film,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,
35058631,20150410_Something-about-Georgia_Michael-Guillen_Nino-Kirtadze_Part1.WAV,2866,1,2015-04-10T00:00:00Z,10,04,2015,,,Something about Georgia,part 1,,,,Michael Guillen,Nino Kirtadze,,,,,,,,,,,Something about Georgia,,,,,,,,,,,,,,,,,,Born-digital,,
35058651,20150731_El-sur_Victor-Erice.WAV,2867,2,2015-07-31T00:00:00Z,31,07,2015,,,El sur,,,,,Victor Erice,,,,,,,,,,,,El sur,,,,,,,,,,,,,,,,,,Born-digital,,
35058674,20150414_Twelve-disciples-of-Nelson-Mandela_Thomas-Allen-Harris.WAV,2868,1,2015-04-14T00:00:00Z,14,04,2015,,,Twelve Disciples Of Nelson Mandela,,,,,Thomas Allen Harris,,,,,,,,,,,,Twelve Disciples Of Nelson Mandela,,,,,,,,,,,,,,,,,,Born-digital,,
